account_age_days,followers_count,following_count,follower_following_ratio,total_tweets,tweets_per_day,has_profile_image,has_bio,bio_length,has_url,username_length,username_digit_ratio,has_default_profile,listed_count,favorites_count,favorites_per_day,retweet_ratio,avg_tweets_per_hour_variance,unique_sources_count,is_verified,label
1203,810,865,0.9364,3350,2.7847,1,1,48,1,5,0.0389,0,22,8509,7.0732,0.2509,11.399,5,0,0
70,3201,156,20.5192,83456,1192.2286,1,0,0,0,6,0.2616,1,0,43,0.6143,0.9713,0.4606,2,0,1
928,864,767,1.1265,2928,3.1552,1,1,123,0,5,0.2594,0,23,7109,7.6606,0.1638,10.3113,3,0,0
4458,690,262,2.6336,2290,0.5137,1,1,141,1,12,0.1768,0,0,2785,0.6247,0.2434,13.7649,4,0,0
3896,606,725,0.8359,4520,1.1602,1,1,25,1,14,0.1232,0,42,1436,0.3686,0.2878,13.8688,5,0,0
658,982,319,3.0784,89951,136.7036,1,1,30,0,11,0.1935,1,2,384,0.5836,0.8005,1.8929,2,0,1
94,48,854,0.0562,38767,412.4149,0,0,0,1,5,0.7014,0,4,52,0.5532,0.6144,0.9119,1,0,1
3880,1570,290,5.4138,1855,0.4781,1,1,152,1,9,0.1359,0,9,11527,2.9709,0.2496,9.253,5,0,0
177,49,724,0.0677,48866,276.0791,0,0,0,1,16,0.5115,0,0,9,0.0508,0.6147,0.7581,1,0,1
4772,0,658,0.0,2255,0.4725,1,1,138,0,6,0.1072,1,0,8445,1.7697,0.4798,2.6333,3,0,0
3853,396,182,2.1758,3789,0.9834,1,0,0,0,13,0.2925,0,10,0,0.0,0.1683,12.209,4,0,0
4633,0,1,0.0,2698,0.5823,0,1,154,1,5,0.0182,0,32,0,0.0,0.1638,8.8715,5,0,0
4691,927,95,9.7579,0,0.0,1,1,41,1,10,0.227,0,18,0,0.0,0.1266,11.7307,2,0,0
2227,250,152,1.6447,2545,1.1428,1,1,140,1,7,0.0864,0,10,4221,1.8954,0.155,5.4392,5,0,0
2246,2109,299,7.0535,3514,1.5646,1,0,0,0,15,0.1638,0,21,13321,5.931,0.3026,9.7571,4,0,0
157,527,366,1.4399,319,2.0318,1,0,0,0,15,0.1566,0,8,0,0.0,0.4871,14.0438,3,0,0
1127,1922,1877,1.024,9714,8.6193,1,1,30,0,9,0.0968,0,0,371,0.3292,0.3266,0.524,3,0,1
731,734,114,6.4386,1508,2.0629,1,1,51,0,4,0.0263,0,0,0,0.0,0.4757,10.476,4,0,0
230,8,6619,0.0012,134,0.5826,1,1,45,0,15,0.5518,1,0,10,0.0435,0.0708,1.7625,1,0,1
1397,248,1,248.0,3001,2.1482,1,1,152,0,13,0.2423,0,0,1218,0.8719,0.414,7.3678,1,0,0
973,2538,840,3.0214,19002,19.5293,1,0,0,0,18,0.1448,0,1,1375,1.4132,0.6851,3.4341,2,0,1
2878,0,712,0.0,921,0.32,1,1,58,1,14,0.0235,1,14,1594,0.5539,0.2766,9.4677,5,0,0
2683,1680,1230,1.3659,0,0.0,1,1,94,0,13,0.2001,0,0,1480,0.5516,0.2024,3.4601,4,0,0
247,4410,123,35.8537,61102,247.3765,1,1,30,1,7,0.3322,0,3,238,0.9636,0.8357,1.144,1,0,1
530,482,1,482.0,6414,12.1019,1,1,136,0,10,0.2709,0,0,2382,4.4943,0.082,2.2979,2,0,0
614,3363,404,8.3243,26187,42.6498,1,1,51,0,11,0.1117,1,5,411,0.6694,0.7339,0.7892,2,0,1
2416,451,192,2.349,2021,0.8365,1,1,41,0,6,0.2319,1,2,6999,2.8969,0.3426,14.8268,3,0,0
4143,511,1,511.0,0,0.0,1,1,93,1,15,0.1454,1,0,0,0.0,0.3694,6.0398,1,0,0
3271,986,660,1.4939,0,0.0,1,1,102,1,5,0.0077,1,6,140,0.0428,0.3281,9.0677,1,0,0
826,2239,1867,1.1993,2719,3.2918,1,1,87,1,5,0.3139,0,6,1185,1.4346,0.6942,2.8574,3,0,1
2444,227,569,0.3989,761,0.3114,1,1,22,1,13,0.0306,0,14,0,0.0,0.4922,10.8328,2,0,0
417,1117,1,1117.0,0,0.0,1,1,55,1,15,0.2581,0,0,3821,9.1631,0.1988,7.2323,5,0,0
3352,0,1,0.0,0,0.0,1,1,117,0,7,0.2671,0,13,0,0.0,0.3915,8.9223,4,0,0
2255,0,265,0.0,1919,0.851,1,0,0,0,4,0.1993,0,0,0,0.0,0.2139,10.1756,3,0,0
985,1156,70,16.5143,6034,6.1259,1,0,0,0,15,0.173,0,13,10372,10.5299,0.2022,8.8003,5,0,0
1455,1373,687,1.9985,0,0.0,1,1,47,0,11,0.0375,0,6,3428,2.356,0.1402,5.3306,4,0,0
135,35,4520,0.0077,2930,21.7037,0,1,8,1,7,0.3087,1,0,60,0.4444,0.9259,1.1241,1,0,1
194,17,2397,0.0071,23766,122.5052,1,0,0,0,7,0.6606,1,0,91,0.4691,0.6501,0.6827,1,0,1
434,292,251,1.1633,2878,6.6313,1,0,0,0,13,0.0039,1,0,0,0.0,0.459,9.1175,1,0,0
1789,2007,839,2.3921,10152,5.6747,1,1,42,1,13,0.1849,0,0,519,0.2901,0.6565,1.1114,3,0,1
489,1583,927,1.7077,9805,20.0511,1,1,46,1,7,0.1854,0,2,1920,3.9264,0.5823,0.8029,2,0,1
1736,352,593,0.5936,2834,1.6325,1,1,83,1,11,0.0878,0,0,3624,2.0876,0.1856,10.6227,5,0,0
3227,0,921,0.0,0,0.0,1,1,30,0,14,0.2765,0,20,3469,1.075,0.3848,3.9948,5,0,0
1093,0,530,0.0,2551,2.3339,1,1,63,0,10,0.2617,0,0,2980,2.7264,0.2702,3.0101,1,0,0
282,8,5361,0.0015,128,0.4539,1,0,0,0,19,0.4033,1,3,42,0.1489,0.0376,1.9024,1,0,1
312,4,1411,0.0028,79,0.2532,1,0,0,0,9,0.4712,1,0,30,0.0962,0.2182,1.6459,1,0,1
508,1559,385,4.0494,36113,71.0886,0,1,34,1,14,0.1198,0,0,484,0.9528,0.7897,0.2153,2,0,1
2895,0,1,0.0,1160,0.4007,1,1,159,0,13,0.1551,0,0,0,0.0,0.439,11.3374,2,0,0
56,4,1256,0.0032,45105,805.4464,1,0,0,1,8,0.3249,1,2,11,0.1964,0.6745,1.0314,1,0,1
3171,852,192,4.4375,0,0.0,1,1,66,1,5,0.1738,0,5,9986,3.1492,0.056,2.2763,3,0,0
4940,1802,1,1802.0,6971,1.4111,1,0,0,0,9,0.1865,0,24,0,0.0,0.2456,14.839,1,0,0
1392,2615,1855,1.4097,7087,5.0912,1,0,0,1,12,0.3025,0,0,215,0.1545,0.4381,1.9736,2,0,1
520,1825,479,3.81,7864,15.1231,0,0,0,0,13,0.4288,0,1,446,0.8577,0.7381,0.6038,1,0,1
734,12,1084,0.0111,0,0.0,1,0,0,0,20,0.3567,0,1,8,0.0109,0.1026,1.2132,1,0,1
146,0,3192,0.0,15202,104.1233,0,1,1,1,14,0.5955,1,0,54,0.3699,0.8968,0.8376,1,0,1
4483,0,762,0.0,1281,0.2857,1,0,0,1,7,0.1544,0,0,7583,1.6915,0.3844,11.3245,3,0,0
809,17,2448,0.0069,115,0.1422,0,0,0,0,12,0.6699,0,0,28,0.0346,0.2522,0.6086,1,0,1
1407,830,533,1.5572,2673,1.8998,1,1,61,0,4,0.1511,0,0,0,0.0,0.2899,2.6043,1,0,0
105,20,4357,0.0046,10054,95.7524,0,1,1,1,13,0.6488,1,1,23,0.219,0.8979,0.6859,1,0,1
3353,1049,681,1.5404,2571,0.7668,1,1,82,1,7,0.2395,1,18,7502,2.2374,0.1948,13.3596,4,0,0
4496,933,521,1.7908,8563,1.9046,1,1,28,1,5,0.293,0,7,0,0.0,0.0706,6.0895,3,1,0
216,7,1289,0.0054,41,0.1898,1,0,0,0,6,0.5042,1,2,25,0.1157,0.1608,1.8104,1,0,1
3373,502,208,2.4135,1543,0.4575,1,1,45,1,8,0.2513,0,0,9858,2.9226,0.3674,5.3169,5,0,0
717,0,59,0.0,0,0.0,1,1,63,0,8,0.1053,1,0,0,0.0,0.2891,10.9599,5,0,0
636,1933,82,23.5732,69874,109.8648,1,1,70,0,17,0.3646,0,8,276,0.434,0.7819,1.997,1,0,1
2787,393,441,0.8912,0,0.0,1,1,118,0,14,0.066,0,41,7402,2.6559,0.0806,4.3499,3,0,0
1200,552,1099,0.5023,8142,6.785,1,1,147,1,15,0.129,0,16,127,0.1058,0.2946,7.4421,1,0,0
1545,629,674,0.9332,0,0.0,1,0,0,1,6,0.0346,0,0,4,0.0026,0.1636,3.6973,4,1,0
732,15,1239,0.0121,37,0.0505,0,0,0,0,13,0.6536,1,3,9,0.0123,0.0435,1.6567,1,0,1
943,1649,470,3.5085,0,0.0,1,1,97,0,5,0.2347,0,0,5975,6.3362,0.1332,6.5699,1,0,0
1536,1241,555,2.236,0,0.0,1,1,108,0,13,0.2497,0,9,0,0.0,0.2425,13.9533,5,0,0
133,3,4883,0.0006,17358,130.5113,1,0,0,0,10,0.4913,1,5,91,0.6842,0.7853,1.3006,1,0,1
382,0,424,0.0,1839,4.8141,1,1,77,1,12,0.1737,0,0,0,0.0,0.1182,13.8562,4,0,0
2014,364,777,0.4685,1954,0.9702,1,1,84,1,9,0.0724,0,18,2573,1.2776,0.3762,10.8299,5,0,0
4056,596,1,596.0,0,0.0,1,1,117,1,5,0.1771,0,23,1136,0.2801,0.1029,11.9324,3,0,0
1638,216,508,0.4252,1217,0.743,0,1,81,0,15,0.0421,0,2,7200,4.3956,0.136,5.062,2,0,0
218,1579,1821,0.8671,10501,48.1697,0,1,104,0,11,0.0851,0,0,253,1.1606,0.6082,0.7461,1,0,1
635,3,6290,0.0005,51,0.0803,1,0,0,0,14,0.2169,1,0,0,0.0,0.1664,0.5639,1,0,1
434,2,5012,0.0004,35,0.0806,0,0,0,0,9,0.4448,1,1,23,0.053,0.113,0.2386,1,0,1
2006,1210,528,2.2917,5012,2.4985,1,0,0,0,4,0.2654,0,1,6071,3.0264,0.3002,2.1186,3,0,0
2482,0,405,0.0,889,0.3582,1,1,99,1,8,0.1364,1,25,0,0.0,0.4236,4.2581,3,0,0
745,0,1,0.0,4735,6.3557,1,1,117,0,4,0.1587,0,0,0,0.0,0.3688,11.6948,1,0,0
915,80,155,0.5161,6336,6.9246,1,1,33,0,12,0.2836,0,2,3011,3.2907,0.3155,14.5919,4,0,0
93,37,3619,0.0102,42944,461.7634,0,0,0,1,6,0.452,1,4,70,0.7527,0.6264,1.402,1,0,1
138,1288,1807,0.7128,13593,98.5,1,1,105,0,8,0.0781,0,0,879,6.3696,0.6031,1.1743,2,0,1
86,3843,63,61.0,99719,1159.5233,0,1,69,1,9,0.4011,1,0,412,4.7907,0.7804,1.7741,2,0,1
220,8,1880,0.0043,40,0.1818,0,0,0,0,6,0.5638,1,0,7,0.0318,0.2882,1.0326,1,0,1
799,499,365,1.3671,3527,4.4143,1,1,119,0,15,0.0708,0,10,5443,6.8123,0.4865,7.7132,3,0,0
4655,0,530,0.0,837,0.1798,1,1,51,1,4,0.2533,0,0,10516,2.2591,0.1583,6.2084,4,0,0
891,7,3496,0.002,69,0.0774,1,0,0,0,12,0.6295,0,4,42,0.0471,0.2281,1.4989,1,0,1
1190,1305,288,4.5312,6286,5.2824,1,1,158,0,15,0.1521,0,0,0,0.0,0.3184,11.9718,1,0,0
1789,1759,1184,1.4856,18290,10.2236,1,1,45,1,12,0.2777,0,0,1317,0.7362,0.4403,3.2169,3,0,1
351,977,1948,0.5015,1325,3.7749,1,1,84,1,15,0.2238,1,0,632,1.8006,0.3158,2.9612,1,0,1
1725,1001,849,1.179,4759,2.7588,1,1,20,0,7,0.113,0,0,2772,1.607,0.4853,0.9352,1,0,1
2760,1478,1060,1.3943,0,0.0,1,0,0,1,15,0.1993,0,31,2828,1.0246,0.4865,7.9556,4,0,0
357,52,745,0.0698,1883,5.2745,1,1,101,0,5,0.2683,0,6,2200,6.1625,0.1456,9.9546,4,0,0
135,1767,226,7.8186,5070,37.5556,1,0,0,0,12,0.0967,0,0,1824,13.5111,0.1806,10.9053,5,0,0
3855,1038,185,5.6108,132,0.0342,1,1,138,0,6,0.183,0,19,0,0.0,0.4151,6.3054,5,0,0
697,218,318,0.6855,0,0.0,1,1,66,0,9,0.2479,0,0,0,0.0,0.3655,13.6674,3,0,0
2948,0,202,0.0,4064,1.3786,1,1,87,1,10,0.2521,0,0,6025,2.0438,0.1,2.6645,3,0,0
89,6,1209,0.005,17875,200.8427,0,0,0,1,17,0.4976,0,5,90,1.0112,0.7424,0.2,1,0,1
1918,3015,1009,2.9881,4018,2.0949,1,0,0,1,12,0.0963,0,8,2809,1.4645,0.4197,7.6577,5,0,0
1150,1941,601,3.2296,10697,9.3017,1,1,73,0,18,0.1766,0,0,326,0.2835,0.6659,0.8345,3,0,1
183,39,4868,0.008,28532,155.9126,1,0,0,1,17,0.3616,1,1,17,0.0929,0.7724,0.863,1,0,1
351,1237,883,1.4009,676,1.9259,1,1,76,0,8,0.141,0,11,8407,23.9516,0.1093,10.252,1,0,0
3768,330,933,0.3537,1102,0.2925,0,1,54,0,4,0.1826,1,14,6081,1.6139,0.3001,11.0544,4,0,0
1635,1123,264,4.2538,0,0.0,0,1,73,0,11,0.0951,0,39,11145,6.8165,0.1731,3.5844,5,0,0
4258,281,313,0.8978,7774,1.8257,1,1,99,0,6,0.0033,0,1,2771,0.6508,0.0769,8.6236,5,0,0
2264,705,121,5.8264,4376,1.9329,1,1,59,0,6,0.0737,1,16,8243,3.6409,0.281,2.2693,5,0,0
424,1140,502,2.2709,5642,13.3066,1,0,0,0,14,0.336,0,0,471,1.1108,0.5961,2.3159,1,0,1
561,692,801,0.8639,1244,2.2175,1,1,133,1,5,0.2522,0,15,504,0.8984,0.1315,2.6475,5,0,0
88,16,1810,0.0088,74,0.8409,1,1,14,0,16,0.4195,1,2,17,0.1932,0.0827,0.6867,1,0,1
468,1060,100,10.6,1181,2.5235,1,1,35,0,10,0.2353,0,26,7194,15.3718,0.309,10.4787,2,0,0
2207,816,47,17.3617,1506,0.6824,1,1,133,0,6,0.0435,0,46,0,0.0,0.4921,3.8412,2,0,0
2834,1644,648,2.537,1467,0.5176,1,1,94,1,15,0.2049,0,6,0,0.0,0.2156,13.5387,4,0,0
939,1946,1,1946.0,5583,5.9457,1,1,117,0,15,0.1438,0,23,282,0.3003,0.2289,14.1179,3,0,0
4922,153,485,0.3155,3906,0.7936,1,1,54,0,15,0.1728,0,0,0,0.0,0.4398,4.5294,5,0,0
4458,65,487,0.1335,4458,1.0,1,1,145,0,14,0.094,0,0,4539,1.0182,0.2084,7.9522,2,0,0
3649,791,382,2.0707,2510,0.6879,1,1,59,0,9,0.1116,0,0,0,0.0,0.2291,10.4443,2,0,0
411,1079,1091,0.989,0,0.0,0,1,123,0,14,0.2417,0,0,4660,11.3382,0.1551,4.4855,4,0,0
4304,1751,1,1751.0,10170,2.3629,1,1,40,0,10,0.0688,0,15,4689,1.0895,0.1004,6.9547,2,0,0
3193,824,503,1.6382,413,0.1293,1,1,158,0,7,0.2928,0,0,6813,2.1337,0.0583,8.5286,5,0,0
490,2892,320,9.0375,11668,23.8122,1,1,85,0,17,0.1681,0,0,477,0.9735,0.5715,0.9529,2,0,1
4833,0,870,0.0,598,0.1237,1,1,36,0,5,0.1968,0,9,3426,0.7089,0.4078,2.3903,2,0,0
90,49,702,0.0698,49072,545.2444,1,0,0,0,8,0.448,0,0,39,0.4333,0.7829,0.9862,1,0,1
580,0,758,0.0,5160,8.8966,1,1,158,1,10,0.1365,0,3,10479,18.0672,0.0843,9.8259,5,0,0
4013,0,84,0.0,5327,1.3274,1,0,0,1,14,0.0565,0,0,0,0.0,0.0773,13.502,5,0,0
246,1483,270,5.4926,9449,38.4106,1,0,0,1,20,0.3204,0,4,119,0.4837,0.8403,1.3553,1,0,1
4595,0,798,0.0,0,0.0,1,1,91,0,13,0.2761,0,0,4123,0.8973,0.295,12.2484,4,0,0
430,19,3184,0.006,134,0.3116,1,0,0,0,6,0.5657,0,0,17,0.0395,0.1769,0.7104,1,0,1
4059,1066,451,2.3636,0,0.0,1,1,136,0,9,0.0647,1,2,9256,2.2804,0.0501,8.0442,5,0,0
2872,0,491,0.0,4364,1.5195,1,1,84,0,6,0.0782,0,0,8807,3.0665,0.0867,7.8725,1,0,0
437,668,122,5.4754,45685,104.5423,1,1,62,0,5,0.2387,1,0,256,0.5858,0.8115,0.9596,1,0,1
437,2851,1527,1.8671,16744,38.3158,1,1,119,0,8,0.2593,0,0,1331,3.0458,0.5998,2.02,1,0,1
141,37,3401,0.0109,30956,219.5461,0,1,14,1,16,0.4328,1,10,71,0.5035,0.7876,0.9903,1,0,1
313,2633,1762,1.4943,8649,27.6326,1,1,41,0,20,0.3631,0,3,2328,7.4377,0.6429,3.7543,1,0,1
206,898,74,12.1351,81206,394.2039,1,0,0,1,12,0.4105,0,2,381,1.8495,0.8366,1.642,2,0,1
3485,1300,1,1300.0,4578,1.3136,1,0,0,1,4,0.0966,0,0,5105,1.4648,0.3184,14.3622,5,0,0
273,4,7339,0.0005,67,0.2454,0,0,0,0,19,0.6171,1,5,45,0.1648,0.188,0.6103,1,0,1
1949,850,1219,0.6973,17214,8.8322,1,0,0,0,18,0.1947,0,0,2960,1.5187,0.4649,3.799,2,0,1
3177,780,367,2.1253,1041,0.3277,1,1,71,0,14,0.0248,0,11,0,0.0,0.0786,6.8112,2,0,0
2030,2058,266,7.7368,0,0.0,1,1,40,0,12,0.2903,0,0,2769,1.364,0.274,8.9989,5,0,0
155,2005,376,5.3324,3209,20.7032,1,1,111,1,10,0.2993,0,0,0,0.0,0.2445,6.6996,3,0,0
4229,503,553,0.9096,0,0.0,1,1,130,0,13,0.0419,1,30,1416,0.3348,0.4819,10.687,2,0,0
652,2459,359,6.8496,23450,35.9663,1,1,70,1,15,0.2185,1,3,486,0.7454,0.9873,0.7971,1,0,1
4051,0,474,0.0,106,0.0262,1,1,101,1,7,0.161,0,7,1963,0.4846,0.1229,9.2681,3,0,0
1107,585,404,1.448,3148,2.8437,1,0,0,1,4,0.2793,0,20,8966,8.0994,0.4066,13.0856,4,0,0
106,17,842,0.0202,48932,461.6226,1,0,0,1,5,0.5341,0,0,67,0.6321,0.7401,0.2615,1,0,1
3117,614,1,614.0,5783,1.8553,1,1,123,0,14,0.1129,1,16,5463,1.7526,0.3724,5.0497,1,0,0
1767,771,1,771.0,5460,3.09,1,0,0,0,11,0.0983,0,41,0,0.0,0.4991,12.8666,4,0,0
299,274,568,0.4824,0,0.0,1,1,63,0,15,0.1281,0,0,4201,14.0502,0.1864,9.1908,2,0,0
313,737,778,0.9473,2126,6.7923,0,1,138,0,5,0.2411,0,25,10595,33.8498,0.1602,11.3866,1,1,0
1104,661,1326,0.4985,7894,7.1504,0,0,0,0,11,0.1191,1,5,739,0.6694,0.4366,2.493,1,0,1
828,1,1717,0.0006,143,0.1727,1,1,22,0,16,0.28,1,3,25,0.0302,0.0235,1.0997,1,0,1
4513,742,685,1.0832,0,0.0,1,1,159,0,9,0.2738,0,0,5031,1.1148,0.1935,4.8473,3,0,0
4283,317,147,2.1565,0,0.0,1,1,109,1,8,0.2279,0,0,3497,0.8165,0.0618,6.2272,5,0,0
1708,2329,1544,1.5084,9378,5.4906,1,1,60,0,5,0.312,1,0,571,0.3343,0.437,2.3924,3,0,1
4649,540,564,0.9574,68,0.0146,1,1,101,1,8,0.0586,0,0,0,0.0,0.3959,7.7826,1,0,0
2946,0,1051,0.0,0,0.0,1,1,79,1,12,0.134,0,0,0,0.0,0.0859,13.7734,5,1,0
345,774,86,9.0,47172,136.7304,1,1,68,1,17,0.1338,0,4,199,0.5768,0.945,1.9733,1,0,1
2773,201,576,0.349,8321,3.0007,0,1,76,0,10,0.1564,0,16,1747,0.63,0.2712,14.3976,1,0,0
4089,525,323,1.6254,1127,0.2756,1,1,99,1,8,0.0352,0,24,11404,2.7889,0.3219,12.25,5,0,0
2667,0,805,0.0,4241,1.5902,1,1,104,0,13,0.2889,0,14,2448,0.9179,0.1669,13.0222,1,0,0
398,820,976,0.8402,14883,37.3945,1,0,0,0,7,0.129,0,0,354,0.8894,0.656,2.3272,2,0,1
1313,201,1114,0.1804,10098,7.6908,1,1,96,1,4,0.2944,0,0,601,0.4577,0.4691,9.8378,1,0,0
967,715,636,1.1242,4265,4.4105,1,1,72,1,7,0.0929,0,0,471,0.4871,0.3088,6.0341,2,0,0
3425,0,921,0.0,1345,0.3927,1,1,103,1,4,0.1137,1,26,4132,1.2064,0.3076,12.4909,3,0,0
997,810,580,1.3966,2954,2.9629,1,1,74,1,4,0.239,0,6,6938,6.9589,0.2466,8.923,5,0,0
798,0,198,0.0,7175,8.9912,1,1,55,0,4,0.1729,0,18,8041,10.0764,0.219,2.2225,5,0,0
3117,1558,561,2.7772,8062,2.5865,1,1,156,0,4,0.005,0,0,0,0.0,0.276,11.0722,4,0,0
3063,0,737,0.0,3142,1.0258,1,1,157,1,8,0.2881,0,0,3609,1.1783,0.356,12.7121,5,0,0
612,10,4618,0.0022,142,0.232,0,1,43,0,18,0.3043,0,2,21,0.0343,0.2033,1.7086,1,0,1
1758,1410,1,1410.0,0,0.0,1,1,22,0,15,0.0845,0,11,889,0.5057,0.1958,2.0797,3,0,0
150,11,890,0.0124,9192,61.28,0,0,0,1,14,0.5232,1,0,79,0.5267,0.7264,1.19,1,0,1
542,409,248,1.6492,38815,71.6144,0,0,0,0,12,0.4159,0,0,206,0.3801,0.7416,1.2474,2,0,1
3157,0,292,0.0,338,0.1071,1,1,133,0,5,0.2631,1,9,0,0.0,0.2341,9.7936,3,0,0
408,309,283,1.0919,1357,3.326,1,1,92,0,5,0.0276,0,0,10717,26.2672,0.2204,3.2512,5,0,0
178,41,2294,0.0179,31483,176.8708,0,1,1,1,13,0.3016,0,0,32,0.1798,0.6937,1.0772,1,0,1
1563,1892,1823,1.0378,18601,11.9008,1,1,34,1,12,0.2765,0,2,2514,1.6084,0.5863,0.6139,3,0,1
2172,1080,695,1.554,3270,1.5055,1,1,154,1,12,0.1096,0,25,0,0.0,0.2759,8.109,4,0,0
4781,0,1,0.0,3695,0.7729,1,1,146,1,4,0.1609,0,0,1194,0.2497,0.4328,11.1928,5,0,0
293,3219,435,7.4,85804,292.8464,1,1,18,0,6,0.1056,0,0,106,0.3618,0.8846,1.3467,2,0,1
2899,537,144,3.7292,840,0.2898,0,1,78,1,6,0.2276,0,0,9777,3.3725,0.4584,11.0698,1,0,0
541,334,524,0.6374,0,0.0,1,1,27,0,5,0.1959,0,1,3666,6.7763,0.2098,3.3704,3,0,0
2654,0,897,0.0,3691,1.3907,1,1,64,1,6,0.0651,1,16,0,0.0,0.139,8.4652,2,0,0
4008,722,449,1.608,0,0.0,1,1,100,1,9,0.155,1,0,4864,1.2136,0.0919,10.7581,3,0,0
1018,514,677,0.7592,0,0.0,1,1,84,0,10,0.169,0,6,0,0.0,0.2565,7.9894,5,0,0
307,4733,439,10.7813,62038,202.0782,1,1,68,0,20,0.117,1,2,244,0.7948,0.9193,1.8194,1,0,1
806,2337,1,2337.0,208,0.2581,0,1,51,1,10,0.0663,0,9,5663,7.0261,0.1492,3.396,2,0,0
399,206,541,0.3808,18388,46.0852,0,1,41,0,20,0.2524,0,2,1903,4.7694,0.646,2.2087,3,0,1
1626,2757,1285,2.1455,13060,8.032,1,0,0,0,9,0.2831,1,4,892,0.5486,0.5776,2.4738,3,0,1
390,4748,488,9.7295,58123,149.0333,1,0,0,0,16,0.1753,0,0,122,0.3128,0.9794,1.1319,1,0,1
810,963,524,1.8378,0,0.0,1,1,36,0,15,0.1384,0,35,9729,12.0111,0.2118,14.3705,4,0,0
541,955,183,5.2186,5831,10.7782,1,0,0,0,17,0.3073,0,0,165,0.305,0.8729,0.8287,1,0,1
2673,0,261,0.0,0,0.0,1,1,63,0,12,0.173,0,0,0,0.0,0.332,12.1019,4,0,0
118,13,4323,0.003,47702,404.2542,1,0,0,0,16,0.5498,1,1,36,0.3051,0.6053,0.66,1,0,1
4247,1142,931,1.2266,4565,1.0749,1,0,0,1,15,0.1364,0,27,6627,1.5604,0.1658,2.5638,3,0,0
490,4590,108,42.5,42816,87.3796,1,0,0,0,9,0.1096,0,0,305,0.6224,0.9197,0.6315,2,0,1
4141,0,466,0.0,3915,0.9454,1,0,0,0,13,0.1123,0,0,6520,1.5745,0.3974,8.5953,4,0,0
2246,686,100,6.86,5233,2.3299,1,1,106,0,9,0.2024,0,0,6564,2.9225,0.0531,3.121,5,0,0
712,7,2418,0.0029,127,0.1784,0,1,44,0,9,0.4369,1,3,39,0.0548,0.102,0.9033,1,0,1
121,25,4971,0.005,43693,361.0992,1,0,0,0,20,0.7969,0,1,6,0.0496,0.8907,0.4895,1,0,1
2882,2027,162,12.5123,23,0.008,1,1,67,1,5,0.1712,0,28,0,0.0,0.1198,11.4108,3,0,0
2143,537,93,5.7742,3791,1.769,0,1,126,0,12,0.2886,0,4,5336,2.49,0.2994,13.5513,3,0,0
3444,0,353,0.0,0,0.0,1,1,136,1,9,0.1046,0,7,5570,1.6173,0.4548,8.5554,5,0,0
159,16,3324,0.0048,42002,264.1635,0,1,20,0,7,0.3191,1,0,1,0.0063,0.6812,0.4261,1,0,1
135,1,4565,0.0002,39,0.2889,0,0,0,0,15,0.3731,1,0,14,0.1037,0.0129,1.4069,1,0,1
3940,827,107,7.729,0,0.0,1,1,75,0,13,0.2073,0,1,0,0.0,0.3732,7.5146,3,0,0
306,1617,465,3.4774,35024,114.4575,1,1,36,0,11,0.3262,0,6,266,0.8693,0.9933,1.9743,2,0,1
92,48,3825,0.0125,11554,125.587,0,0,0,1,20,0.3243,0,0,51,0.5543,0.9421,1.1893,1,0,1
2520,0,693,0.0,1722,0.6833,1,1,49,1,10,0.2793,0,15,6809,2.702,0.2518,4.5075,2,0,0
1984,490,1032,0.4748,4702,2.37,0,1,103,0,7,0.199,0,4,170,0.0857,0.3076,2.8761,1,0,1
236,1111,489,2.272,4089,17.3263,1,1,55,1,5,0.1015,0,0,4305,18.2415,0.2176,4.2277,5,0,0
284,0,982,0.0,0,0.0,1,1,34,0,12,0.1164,0,11,0,0.0,0.4721,8.0255,5,0,0
3296,0,1,0.0,4987,1.513,0,1,52,0,14,0.0164,1,18,715,0.2169,0.0741,2.6228,1,0,0
2639,450,764,0.589,0,0.0,1,0,0,1,9,0.0839,0,43,5661,2.1451,0.2862,6.8698,5,0,0
1760,1154,963,1.1983,1405,0.7983,1,0,0,0,10,0.3688,0,2,2747,1.5608,0.4372,3.7046,3,0,1
1538,41,234,0.1752,0,0.0,1,1,143,0,13,0.1605,0,10,5137,3.3401,0.2095,4.8117,1,0,0
1033,0,1,0.0,5815,5.6292,1,1,152,1,15,0.12,0,7,5467,5.2924,0.2425,6.9551,4,0,0
1151,1204,1733,0.6947,79,0.0686,1,1,54,1,6,0.2446,0,11,7403,6.4318,0.3278,9.7186,2,0,0
4961,0,197,0.0,1059,0.2135,1,1,115,0,11,0.1377,0,1,3231,0.6513,0.1361,10.5026,5,0,0
197,27,3148,0.0086,42150,213.9594,0,0,0,1,6,0.3637,0,2,41,0.2081,0.943,0.3871,1,0,1
191,617,465,1.3269,4287,22.445,1,1,28,0,15,0.0337,0,18,4450,23.2984,0.477,4.8776,5,0,0
1441,965,84,11.4881,3906,2.7106,1,0,0,1,8,0.0854,1,16,0,0.0,0.4244,7.1787,5,0,0
1032,931,744,1.2513,1355,1.313,1,1,91,0,18,0.0699,0,0,1730,1.6764,0.3986,3.4651,2,0,1
758,12,4613,0.0026,112,0.1478,0,0,0,0,7,0.4841,1,0,22,0.029,0.2601,1.9719,1,0,1
2490,662,533,1.242,6351,2.5506,1,1,115,1,7,0.2249,0,7,0,0.0,0.3533,9.7673,5,0,0
